Item Code-رقم الصنف|Barcode-الباركود|Product Name Arabic-اسم الصنف عربى|Description Arabic-وصف الصنف عربى|Product Name English-اسم الصنف انجليزى|Description English-وصف الصنف انجليزى|Unit Item Barcode-الباركود للوحدة |No Of Unit Items-عدد الوحدات|Unit Weight/size-وزن/سعة الوحدة|Unit UOM-وحدة القياس|Package UOM-وحدة قياس الحزمة-التغليف|Cost Price-سعر التكلفة|Selling Price-سعر البيع|Brand-Trade Mark English-اسم العلامة التجارية انجليزى|Brand-Trade Mark Arabic-اسم العلامة التجارية عربى|MoCI Product Group-المجموعة السلعية - بالوزارة|Country of Oragen Name-اسم بلد المنشأ|Country of Oragen ISO3-كود 3 لبلد المنشأ|HS Code-رمز المنسق الجمركي|Supplier CR-رقم السجل التجارى للمورد|Supplier Name-اسم المورد|Category Level 1-تصنيف السلعة 1|Category Level 2-تصنيف السلعة 2|Category Level 3-تصنيف السلعة 3|Category Level 4-تصنيف السلعة 4|Width-العرض|Height-الطول|Depth-الارتفاع
245134|9000403008901|سناكس الخلطة الهندية 125 غرام                               |سناكس الخلطة الهندية 125 غرام                               |INDIAN MIXTURE 125GM                                        |INDIAN MIXTURE 125GM                                        ||1|0.125|KG|PCS|2|2.5|AL NOOR             ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|                                        |AL NOOR BAKERY                                    |||||||
225413|8906010366827|جرب تونبس خرى بوندي 150 جم                                  |جرب تونبس خرى بوندي 150 جم                                  |TOWN BUS KHARA BOONDI SNACKS 150GM                          |TOWN BUS KHARA BOONDI SNACKS 150GM                          ||1|0.15|KG|PCS|3.68|4|TOWN BUS            ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
225420|8906010366940|جرب تونبس ألو بحجية 150 جم                                  |جرب تونبس ألو بحجية 150 جم                                  |TOWN BUS ALOO BHUJIA SNACKS 150GM                           |TOWN BUS ALOO BHUJIA SNACKS 150GM                           ||1|0.15|KG|PCS|3.43|3.75|TOWN BUS            ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
267634|8906013811256|محمص على شكل قطعة نقدية بالليمون الحلو 50 جم                |محمص على شكل قطعة نقدية بالليمون الحلو 50 جم                |ROASTY TOASTY COIN PAPAD SWEET LIME PICKLE 50GM             |ROASTY TOASTY COIN PAPAD SWEET LIME PICKLE 50GM             ||1|0.05|KG|PCS|2.4|2.75|ROASTY TOASTY       ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|                                        |QATAR CANADIAN TRDG&CONTR&SERVICES                |||||||
225417|8906010366810|جرب تونبس ربن بكد 150 جم                                    |جرب تونبس ربن بكد 150 جم                                    |TOWN BUS RIBBON PAKODA SNACKS 150GM                         |TOWN BUS RIBBON PAKODA SNACKS 150GM                         ||1|0.15|KG|PCS|3.43|3.75|TOWN BUS            ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
225414|8906010366803|جرب تونبس بتر مرق 150 جم                                    |جرب تونبس بتر مرق 150 جم                                    |TOWN BUS BUTTER MURUKU SNACKS 150GM                         |TOWN BUS BUTTER MURUKU SNACKS 150GM                         ||1|0.15|KG|PCS|3.43|3.75|TOWN BUS            ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
225419|8906010366797|جرب تونبس مونغ دل 150 جم                                    |جرب تونبس مونغ دل 150 جم                                    |TOWN BUS MOONG DAL SNACKS 150GM                             |TOWN BUS MOONG DAL SNACKS 150GM                             ||1|0.15|KG|PCS|3.42|3.75|TOWN BUS            ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
225416|8906010366834|جرب تونبس كدبل 150 جم                                       |جرب تونبس كدبل 150 جم                                       |TOWN BUS KODUBALE SNACKS 150GM                              |TOWN BUS KODUBALE SNACKS 150GM                              ||1|0.15|KG|PCS|3.43|3.75|TOWN BUS            ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
264288|5255010239246|بسمي سبيشال موروكو 100 جم                                   |بسمي سبيشال موروكو 100 جم                                   |BISMI SPECIAL MURUKU 100GM                                  |BISMI SPECIAL MURUKU 100GM                                  ||1|0.1|KG|PCS|3|3|BISMI               ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR-102455                               |BASIL TRADING AND MARKETING COMPANY               |||||||
264279|5255010224389|بيسمي أصابع تابيوكا 125 جم                                  |بيسمي أصابع تابيوكا 125 جم                                  |BISMI TAPIOCA STICKS 125GM                                  |BISMI TAPIOCA STICKS 125GM                                  ||1|0.125|KG|PCS|3|3.5|BISMI               ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR-102455                               |BASIL TRADING AND MARKETING COMPANY               |||||||
225418|8906010366865|جرب تونبس مثلا بانت 150 جم                                  |جرب تونبس مثلا بانت 150 جم                                  |TOWN BUS MASALA PEANUT SNACKS 150GM                         |TOWN BUS MASALA PEANUT SNACKS 150GM                         ||1|0.15|KG|PCS|3.43|3.75|TOWN BUS            ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
264277|5255010224303|بسمي شيبس بالموز 125 جم                                     |بسمي شيبس بالموز 125 جم                                     |BISMI BANANA SWEET CHIPS 125GM                              |BISMI BANANA SWEET CHIPS 125GM                              ||1|0.125|KG|PCS|3.5|4|BISMI               ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR-102455                               |BASIL TRADING AND MARKETING COMPANY               |||||||
264280|5255010224327|بسمي تابيوكا بالفلفل الحار 125 جم                           |بسمي تابيوكا بالفلفل الحار 125 جم                           |BISMI TAPIOCA CHILLY 125GM                                  |BISMI TAPIOCA CHILLY 125GM                                  ||1|0.125|KG|PCS|3|3.5|BISMI               ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR-102455                               |BASIL TRADING AND MARKETING COMPANY               |||||||
264285|5255010224464|بيسمي خليط بايولي 125 جم                                    |بيسمي خليط بايولي 125 جم                                    |BISMI PAYYOLI MIXTURE 125GM                                 |BISMI PAYYOLI MIXTURE 125GM                                 ||1|0.125|KG|PCS|3|3.5|BISMI               ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|CR-102455                               |BASIL TRADING AND MARKETING COMPANY               |||||||
267632|8906013811270|محمص بالصويا بالفلفل الحار 150 جم                           |محمص بالصويا بالفلفل الحار 150 جم                           |ROASTY TOASTY SOYA NUTS DESI SPICY 150GM                    |ROASTY TOASTY SOYA NUTS DESI SPICY 150GM                    ||1|0.15|KG|PCS|5.34|5.75|ROASTY TOASTY       ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|                                        |QATAR CANADIAN TRDG&CONTR&SERVICES                |||||||
